Samsung Galaxy Note 10+ Plus 4G / 5G 256GB 12RAM Unlocked Android GRADEsOpens in a new window or tab,$353.62 to $422.0,https://www.ebay.com/itm/294966479751?hash=item44ad5f4b87:g:Y1cAAOSwrhJiK2Y2&amdata=enc%3AAQAHAAAA4HoMdshKZY5hN%2BygkaadkgnVeh9JXFHNgt1opF7XPfWBFPLvt8qQcahycBzogf6mmO71b9l7ZWZ2OodVst%2BHZkVF3Ow7CFxQeiQSAlE444fGQcv3RUhPbuaCTh0awqftxWyl5iR6f3Af%2FzKIn5hoKq0ViMd0Ag9OeGeN4qtSdWl1Xe4VGOCoHQly5AHa%2BVNIp1Ax2F53Y8HgjycZDgk3Xyk37Oaf8hYHRFm0nuWJdnRwiIV%2B57KEIwVj7ht%2BfmIvbUXGZGC707X742qXPx3tSoyh92EOOQxzs%2BkAbnL8JUnq%7Ctkp%3ABk9SR6KLvLTrYA
New ListingSamsung Galaxy A10 - 32GB - RossoOpens in a new window or tab,$10.01,https://www.ebay.com/itm/374264678021?epid=18032127546&hash=item5723e9c685:g:HowAAOSwWiFjKcj-&amdata=enc%3AAQAHAAAA4A7YAklcZklh%2Fy8xlD2Eu%2BCUh7K7ks3zQYZmTCVU%2Bo%2B%2B1JRUACfhc9%2BO59t16ZJ7ihtmTf6L2pAl3ZwpK9%2FZaATsawUIsPBK%2F7LvBQirwtfZBygyf19%2Bo0Uq85B8C%2FqW3uI330R3VnsVqtMB61BlKccUG7mBiZjYkYTu1S0sHon48mh4gTIFsWXHvXmG3Lli7oWEjQAviOjlFjjNmdA1vyTJbydUjaFhbf1Xuy9VlyZ85QZ8vhKBzHtT5fsYQGQBNOFUrJKeau%2B0riBuaSKJJQ1aUIyP%2B49F6OsvMB33Actt%7Ctkp%3ABk9SR6KLvLTrYA
Samsung Galaxy S22 5G SM-SS901N 256GB Factory Unlocked Snapdrag ⭐Tracking⭐Opens in a new window or tab,$693.19,https://www.ebay.com/itm/353932565715?epid=17052281015&hash=item5268065cd3:g:80oAAOSw3yliGGwA&amdata=enc%3AAQAHAAAA4Hwcwm1i60%2BAHzr5Ov7BIIa1iFU193gjWkojKOafDVbHZCM4T60aN%2BEtNB%2BMXD4iUgN6Ru1%2BqNMnB1LoQSAjg7WoMdRzewRBj2lT8ovbJaZVsIPFrQQRXgMtDSvsiZ9FfRXWKVhLLOJQyVgVPJdKW7Ibc%2B0clJxRC%2FiRPenAf96o5NLTObXkBc8SsDrj7O5nFidYHIu8SghhvDhWvVQGf0Nd%2FFdba0ogsczvHJPbfMVT20EfuVNvitYgS%2FYN27RciT1uikr0x8QmZqcoO6JV1nC72aud8mfK1CH4ZkBsm6Rt%7Ctkp%3ABk9SR6KLvLTrYA
Samsung Galaxy SM-G973U S10-128GB Factory Unlocked Us cellular Smartphone Opens in a new window or tab,$182.99,https://www.ebay.com/itm/125469970587?epid=11037923147&hash=item1d3697d09b:g:PUMAAOSwQspi~cPt&amdata=enc%3AAQAHAAAA4KiZIJeySYd%2FiBf%2BVqSGVY2GOlOc4%2Blsw9R5J3KHsiil2S%2FIrd5fUdlCI8o9t0Egw94SvWOQZj419NRHhCzmY1n5PLJVwqsc8zE46wbKEwI4PFrjX4QdeqBOM%2BdsLE5CPBWQeeRKTlreZEWNXlXYvTzv%2BDgcEWDSQw%2FdQSnfEwdzt%2Fl6wyibPs0%2B0eQ%2FPzqxeUfu3Gk2hhi6kSoe7MQB0%2BIofife09cC151aO%2BPy5nB33xmgLUKWOOM1Otp5jLIl%2FqqJGPHZz%2BelGghe%2BuNGYQTysMIrYRU5W3APTT5sAgNR%7Ctkp%3ABFBMoou8tOtg
Samsung Galaxy S20 SM-G980F/DS 128GB Cloud Pink Unlocked Dual SIM Smashed 787Opens in a new window or tab,$171.09,https://www.ebay.com/itm/225136677236?epid=21036891496&hash=item346b311174:g:Ym0AAOSw22FjCbef&amdata=enc%3AAQAHAAAA4KsEBLsKA8%2B4zpnTzoUAHfYRkrue1aY8MmYqBXtlOMqUXJIbnvoKLiIW6HlEsRudBbfQOBNt0btjvSHBGavtPopML7RIIul7CZfVg9g%2FRLlz6UAQSy9s9LSko%2B2C4EniGM2%2Fo5W%2BuXwCxgRESxGBYgimPhBXR2pVgrAQlpDCuQRZcCwNY2skBbM64wZTcpwnQ9xpVnEr0kr%2BLA4zDqZN%2FdfHps0ac7LDJ9yBWNBRN6ic1jpAhx6KfpZZIIVuQuJQmyf%2B0NLDmfSK1E8t9O0yA6JylGJnxG7oOjiDlehBvtj0%7Ctkp%3ABFBMoou8tOtg
Android Samsung Galaxy Folder2 SM-G1650 Big Keyboad Dual SIM 4G LTE Flip PhoneOpens in a new window or tab,$158.89,https://www.ebay.com/itm/363143469313?hash=item548d099901:g:7Z4AAOSwRsJc2BqZ&amdata=enc%3AAQAHAAAA4KJ22NaNXQh2wihGrjXde7QeqwuzZCbf5TOEa4WUwweAmMeYzkm0M7rYcF2rDBML0TXE3tRBoQvYefkTHibJHhySDUFKYkHmh8a9pEaw7qQ5HzosTSyBERfsaCPaGO8LKlGRQ0Ko%2F3Ts%2B2bGyjd0iQae4n1yO3Z61IziwADb6Y7tO1KirBbOpoI%2FNvvz5BxDq3P31bcUP9Q6cXOYcnHdKwwINlb%2F11VxVAkSrUnZ2sLWOhGfuCWkvEi5zEXH4Qehp1fPcg%2BfJD46DDPBa1fA%2BBC%2B8BaF1yV6w4jruZxAfOlO%7Ctkp%3ABFBMoou8tOtg
New Listingsamsung galaxy s20 5g sm-g986b/ds - 128gbOpens in a new window or tab,$102,https://www.ebay.com/itm/325349682001?hash=item4bc05a2b51:g:e00AAOSwTFRjKXRz&amdata=enc%3AAQAHAAAAoAOgqTKzi9rJCa8mKjjz1VafpORYRBGlQ%2FA9hHYbDFa8seKC8OvukU3gFQefZM28YplZJLhTVvKlt3Q8%2BSvAejr13%2BypyWJWIIWryXm88LrLiyh9YEb6Yq%2FmJAfgAc5za3lM8BiEBoUVGYMaZwSK5DmgifIugcjzCGyvF9GjZbk4SwO33Z8gNhmu3%2F8mTlGZlLi2vuLfMTav6zRFxEE1I3o%3D%7Ctkp%3ABk9SR6KLvLTrYA
Samsung Galaxy A71 / A71 5G | 128GB | AT&T ONLY or GSM Unlocked  GOOD 7.5-8.5/10Opens in a new window or tab,$92.66 to $162.8,https://www.ebay.com/itm/255108542339?epid=17038047546&hash=item3b65a76f83:g:euMAAOSwIl9i6S8U&amdata=enc%3AAQAHAAAA4FeRdJxzJInwbhFdMXhOrAocqLo%2BKOYwHNn05OcYgYKj%2F3GDLu2ZyockHrp6KdUYwPBQrwu7B%2F5nGbU%2FHi5ATJzgpoX%2F1Qcb8sgnstpHldPNvSr1prMKGr7fPB2ilmjAv9kxjebc%2BNp2cPV3UTYocrV%2B4QnU4dXsrtcGQgJClqD58iv2%2BCpcTggEWiLYkVAITw5a6NdwLaleG3khN74dicIHp4lkZ99PXxYkN8llldOlt0bC5l5nwQxsooFefM%2BLq6UVTz%2FoA%2B5SGFCIkNiT4%2BEHrxsMyE%2F7JMGvBnzB6rFD%7Ctkp%3ABk9SR6KLvLTrYA
Samsung Galaxy S10 S10e S10+ S10 5G 128-1TB T-Mobile OR Unlocked FAIR 5-7/10Opens in a new window or tab,$116.06 to $243.8,https://www.ebay.com/itm/255580639352?epid=12051453707&hash=item3b81cb1078:g:Tg8AAOSw-39i6Tkm&amdata=enc%3AAQAHAAAA4KN7O2g7iF6hHAWjeNKQ5TYIrwK2a6%2B41%2FfitaWeQcJwAjLObF9dyRFS9YSQEWmnmC5Vqz1WZHfhyVBZ%2BL4lTY9LPgZ8VZ2D1OYYTaH%2Fppvn70dwg8e7dijJCSOp0rpOWfyuCYvn4yMWn2QqNxl7fpa2hDN13jLFBYckvygg4%2FUu8Bx%2BVoFUn8gtLd3jp01l2ChdACSbtvki1oGUazFvUAUS94dO1zTmNg20nUUP5SL6aVoK7ieXumlex4zwU3VR7%2BCljXUuQi6q7amGAsv2KLJN0WFFlbd3sbjlMa1nkVMz%7Ctkp%3ABk9SR6KLvLTrYA
New ListingSamsung Galaxy Z Fold4 SM-F936U - 512GB - Phantom Black (Unlocked)Opens in a new window or tab,$728.00,https://www.ebay.com/itm/185587634370?epid=7055660513&hash=item2b35e290c2:g:ybYAAOSwF59jKL69&amdata=enc%3AAQAHAAAAkC3dFjUdN1j%2FurrvWjb2WlAVXmMlxQqmLhO45sHaNnZwiQ%2FCN%2B9Y%2BuBtFTR9ffGrUMVb6uTpFspG3ifotI6Kly5aamlyOshCJZ%2BJGxbsgDjmTRjtYGPtRVyTKNZBARAy2nXqy9tX6wVpKJxU7tX6fT%2BSXdNQpW0g10JRxx3lRaC%2Fy2K5dtMU3XrbAP%2B4pl9qlw%3D%3D%7Ctkp%3ABk9SR6KLvLTrYA
